trading_date,ticker,sector,article_count,text,word_count
2020-06-09,GE,Industrials,5,"Boeing jet deliveries sink to just four in May | GE Stock Looks Like A Bargain Now as the Recovery Gets Underway | General Electric Reaches Analyst Target Price | Why Boeing, Spirit AeroSystems, and General Electric Stocks All Sank Today | Why Shares of General Electric, Embraer, and Triumph Group All Soared Higher Mondayday",55
2020-06-09,MMM,Industrials,3,"3M Has Filed More Than a Dozen Lawsuits Against Mask Sellers Alleging Trademark Infringement, Price Gouging And False Advertising | 3M Sues Amazon Merchant For Selling Fake Masks At Inflated Prices | 3M Sues Third-Party Amazon Seller of N95 Masks for Fraud",42
2020-06-09,UPS,Industrials,1,Top Buys by Directors: Tome's $1M Bet on UPS,9
2020-06-09,DOW,Materials,1,Shares of several basic materials companies are trading higher amid market strength as US businesses continue to reopen following pandemic lockdown measures. A rebound in economic activity is seen as a positive catalyst for materials demand.,36
2020-06-09,NEM,Materials,1,Tuesday's ETF with Unusual Volume: FXZ,6
2020-06-09,CCI,RealEstate,2,"Crown Castle International Reaches Analyst Target Price | Ex-Dividend Reminder: State Auto Financia, Crown Castle International and Hanover Insurance Group",20
2020-06-09,O,RealEstate,1,Is Realty Income a Buy?,5
2020-06-09,ADBE,Tech,7,"UBS Maintains Buy on Adobe, Raises Price Target to $450 | 3 Stocks You Can Buy and Hold Forever | Ahead of Adobe Earnings, How Should Long-Term Investors View ADBE Stock? | BUZZ-U.S. STOCKS ON THE MOVE-Fate Therapeutics, Tiffany, MoneyGram | BUZZ-U.S. STOCKS ON THE MOVE-Signet Jewelers, OpGen, Cerecor Inc | BUZZ-U.S. STOCKS ON THE MOVE-Vroom, Amazon, Applied DNA | Retail REITs Are on Fire",65
2020-06-09,AMD,Tech,6,"BUZZ-U.S. STOCKS ON THE MOVE-Fate Therapeutics, Tiffany, MoneyGram | BUZZ-U.S. STOCKS ON THE MOVE-Vroom, Amazon, Applied DNA | Nasdaq 100 Movers: UAL, DXCM | S&P 500 Movers: OXY, DXCM | Stock Alert: Advanced Micro Spikes 4% | Tuesday Sector Leaders: Technology & Communications, Healthcare",44
2020-06-09,INTC,Tech,6,"7 Internet of Things Stocks for Investing in Innovation | Apple Poised to Announce Shift to Internal Chips at Developers Conference | Apple, Amazon Join Nasdaq at Record Highs as Race to $2 Trillion Heats Up | Dow Jones Slumps as IBM Exits Facial Recognition, Apple Set to Unveil Custom Mac Chip | Taiwan Semiconductor Secures Government Aid for U.S.-Based Chip Plant | Technology Sector Update for 06/09/2020: CLDR,IZEA,INTC,AAPL,BOXL",69
2020-06-09,NVDA,Tech,3,Morning Market Stats in 5 Minutes | Shares of some technology companies are trading lower despite market strength. The sector has performed well this year to date and appears to be giving back some gains following run up. | Afternoon Market Stats in 5 Minutes,45
2020-06-09,QCOM,Tech,2,NASDAQ Closes At All-Time High | 7 Internet of Things Stocks for Investing in Innovation,15
2020-06-09,DUK,Utilities,1,"Shares of several utilities companies are trading higher on continued optimism amid the reopening of the economy, which would increase consumer spending and economic activity.",25
2020-06-09,SO,Utilities,1,"Shares of several utilities companies are trading higher on continued optimism amid the reopening of the economy, which would increase consumer spending and economic activity.",25
2020-06-10,CMCSA,Comm,1,INSIGHT-U.S. companies vow to fight racism but face critics on diversity,11
2020-06-10,EA,Comm,2,"Morgan Stanley Maintains Equal-Weight on Electronic Arts, Raises Price Target to $130 | P/E Ratio Insights for Electronic Arts",19
2020-06-10,T,Comm,2,AMC Will Open Most Theaters by July. But Will There Be Any Visitors? | HBO Max Pulls 'Gone With the Wind' From Movie Library,24
2020-06-10,TMUS,Comm,2,Guggenheim Downgrades T-Mobile US to Neutral | T-Mobile US shares are trading lower after Guggenheim downgraded the stock from Buy to Neutral.,22
2020-06-10,TTWO,Comm,1,Why You Shouldn’t Count Splunk Stock Out So Easily,9
2020-06-10,DIS,Consumer,15,"Consumer Edge Research Downgrades Walt Disney to Equal-Weight, Announces $125 Price Target | The Walt Disney shares are trading lower after the Consumer Edge Research downgraded the stock from Overweight to Equal-Weight and announced a price target of $125 per share. | Benzinga's Top Upgrades, Downgrades For June 9, 2020 | Travel Stocks Lose Momentum In Pre-Market After Leading Yesterday's Sharp Rally | Why Disney's Stock Is Trading Lower Today | 15 Large-Cap Stocks Leading Wall Street’s Biggest Rally Ever | 4 Entertainment Stocks to Celebrate Freedom | Disney Plans To Reopen Theme Parks On July 17 | Disney eyes July reopen for California theme parks | Disney’s Long Road to Recovery Moves This Analyst on the Sidelines | Dow Analyst Moves: DIS | HBO Max Pulls 'Gone With the Wind' From Movie Library | INSIGHT-U.S. companies vow to fight racism but face critics on diversity | Paramount Network Cancels 'Cops' on the Eve of Its 33rd Season Premiere | ROKU Stock Will Continue Benefitting From the TCL Partnership",169
2020-06-10,KO,Consumer,2,"Ex-Dividend Reminder: Coca-Cola, Leggett & Platt and Tootsie Roll Industries | Notable ETF Inflow Detected - IVE, JPM, C, KO",20
2020-06-10,NKE,Consumer,2,15 Large-Cap Stocks Leading Wall Street’s Biggest Rally Ever | INSIGHT-U.S. companies vow to fight racism but face critics on diversity,21
2020-06-10,SBUX,Consumer,17,"4 Top Stock Trades for Thursday: GLD, SBUX, TSLA, SPY | BUZZ-U.S. STOCKS ON THE MOVE-Lazydays Holdings, Tellurian, Cardiovascular Systems | BUZZ-U.S. STOCKS ON THE MOVE-Starbucks, Five Below, Guess? Inc | Consumer Sector Update for 06/10/2020: AMC,TSLA,SBUX | Consumer Sector Update for 06/10/2020: APTV,AMC,TSLA,SBUX | Forget Starbucks: Microsoft Is the Better Dividend Growth Stock | S&P 500, Dow retreat ahead of Fed outlook; Nasdaq hits new high | S&P 500, Dow retreat as focus turns to Fed; Nasdaq hits fresh high | S&P 500, Dow slip ahead of Fed outlook; Nasdaq scales fresh high | Starbucks Expecting Huge Revenue Declines in the Third Quarter | Starbucks Is Ramping Up Drive-Thru and Digital | Starbucks Issues FY20 Earnings Guidance - Quick Facts | Starbucks Offers Nationwide Delivery for Its New Summer Menu | Starbucks To Participate At The Stifel Cross Sector Insight Conference; Webcast At 11:20 AM ET | Starbucks forecasts up to $2.2 bln drop in Q3 operating income on COVID-19 | Stock Alert: Starbucks Drops 4% As Co. Sees Fall In Income, Revenue | Why Starbucks Stock Dropped Today",180
2020-06-10,WMT,Consumer,9,"BofA Raises Amazon Target On Sales Upside, Accelerating Unit Growth | 3 Top Food Stocks to Watch in June | 3 Top U.S. Stocks to Buy in June | Amazon Could Still Gain E-Commerce Market Share in 2020 | INSIGHT-U.S. companies vow to fight racism but face critics on diversity | Only One Type of Investor Should Gamble on Nikola Stock Right Now | Shopify Makes Big Ripples in the World of E-Commerce | Walmart Expands LBU Education Program For Associates | Walmart to stop keeping 'multicutural' beauty products in locked display cases",93
2020-06-10,COP,Energy,1,Shares of several energy companies are trading lower as equities sell off following the recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following the run up.,41
2020-06-10,CVX,Energy,3,Buy Conservative Chevron Stock for Its Big Dividend | US STOCKS-Futures steady as investors await Fed's economic outlook | Wall Street set to open slightly higher ahead of Fed's economic outlook,31
2020-06-10,OXY,Energy,15,"95 Biggest Movers From Yesterday | B of A Securities Upgrades Occidental Petroleum to Buy | BofA Upgrades Occidental, Downgrades Chevron | Benzinga's Top Upgrades, Downgrades For June 9, 2020 | Morning Market Stats in 5 Minutes | Shares of several energy companies are trading lower as equities sell off following the recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following the run up. | 7 Oil Stocks Getting Hammered on This Bad News | BUZZ-U.S. STOCKS ON THE MOVE-Lazydays Holdings, Tellurian, Cardiovascular Systems | BUZZ-U.S. STOCKS ON THE MOVE-Starbucks, Five Below, Guess? Inc | BUZZ-U.S. STOCKS ON THE MOVE-Tesla, GrubHub, Chico's FAS | BUZZ-U.S. STOCKS ON THE MOVE-Tesla, Occidental Petroleum, Fossil Group | BUZZ-U.S. STOCKS ON THE MOVE-Verint Systems, Eventbrite, Nio | Buy Conservative Chevron Stock for Its Big Dividend | Ex-Dividend Reminder: Crescent Point Energy, Devon Energy and Occidental Petroleum | Wednesday Sector Laggards: Energy, Financial",163
2020-06-10,SLB,Energy,1,Shares of several energy companies are trading lower as equities sell off following the recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following the run up.,41
2020-06-10,XOM,Energy,8,"Morning Market Stats in 5 Minutes | Shares of several energy companies are trading lower as equities sell off following the recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following the run up. | Afternoon Market Stats in 5 Minutes | 2 Solid Dividend Stocks for a Better Retirement | 7 Oil Stocks Getting Hammered on This Bad News | Buy Conservative Chevron Stock for Its Big Dividend | Dow Movers: BA, AAPL | US STOCKS-Futures steady as investors await Fed's economic outlook",98
2020-06-10,GS,Financials,6,"ANALYSIS-A casino or stock market? Retail buying frenzy goes wild | Amazon, Goldman Sachs Team up to Provide Credit Lines to Small Businesses | EXCLUSIVE-Savings surge forces Goldman to shut Marcus to new UK clients | Goldman Sachs employees to start returning to U.S. offices from June 22 | Goldman Sachs forms fund to address racial injustice | Goldman traders gain $1 bln in commodities revenue after oil slump",69
2020-06-10,MS,Financials,5,"Morgan Stanley CEO James Gorman Says Greater China, Hong Kong Remain Critical To Co. | Morgan Stanley CEO James Gorman Says Markets Bounce Back And Magnitude Of It Has Been A Surprise To Him | Goldman Sachs employees to start returning to U.S. offices from June 22 | Healthpeak Properties Floating $600 Million in Fresh Debt | ProSieben CEO: Business is tough but we are focused on profits",68
2020-06-10,USB,Financials,2,Shares of several financial services companies are trading lower as equities sell off following recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up. | U.S. Bancorp To Present At Morgan Stanley Financials Conference; Webcast At 10:15 AM ET,55
2020-06-10,V,Financials,2,"FTC Bans Madera Merchant Services LLC, B&P Enterprises LLC and Owners Bruce C. Woods and Patricia Woods | Visa: Company CFO Sees Relatively Fast Economic Recovery From Virus; Shift To Debt From Credit Normal In Times Of Stress; Company Has Seen A Shift To Debt Transactions From Credit",48
2020-06-10,WFC,Financials,9,"Carvana Rival Vroom Raises $467.5M In IPO As Online Auto Retail Business Sees Surge | Travel Stocks Lose Momentum In Pre-Market After Leading Yesterday's Sharp Rally | Shares of several financial services companies are trading lower as equities sell off following recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up. | Financial Sector Update for 06/10/2020: WFC,TCO,SPG,OLP,BEN | Forget Starbucks: Microsoft Is the Better Dividend Growth Stock | Goldman Sachs forms fund to address racial injustice | Healthpeak Properties Floating $600 Million in Fresh Debt | U.S. banks prepare branches for gradual post-coronavirus re-opening | Wednesday Sector Laggards: Energy, Financial",117
2020-06-10,ABBV,Healthcare,8,"AbbVie : ABBV-3373 Shows Improvement In Disease Activity In Phase 2a Study On Rheumatoid Arthritis | AbbVie Signs $3.9 Billion Oncology Deal with Genmab | AbbVie Signs Broad Collaboration Agreement With Denmark's Genmab - Quick Facts | AbbVie To Present At Virtual Goldman Sachs Global Healthcare Conference; Webcast At 10:30 AM ET | Abbvie partners with Genmab in $750 mln cancer therapy deal | Health Care Sector Update for 06/10/2020: CRIS, RKDA, GMAB, ABBV, IBB, XLV | ITOT, ABBV, BMY, COST: ETF Outflow Alert | Insiders Were Right: ABBV Makes New 52-Week High",93
2020-06-10,AMGN,Healthcare,1,Amgen To Present At Goldman Sachs 41st Annual Global Healthcare Conference; Webcast At 1:20 PM ET,16
2020-06-10,GILD,Healthcare,8,"Gilead's Remdesivir Slows Disease Progression in Monkeys with COVID-19 | A Look Into Gilead Sciences' Price Over Earnings | GILD Named A Top Socially Responsible Dividend Stock | Gilead Merger Unlikely at This Point, Says 5-Star Analyst | Is Aprea Therapeutics Stock a Buy? | Singapore approves Gilead's remdesivir for COVID-19 treatment | Study: Remdesivir Prevented Lung Damage In Monkeys Infected With COVID-19 | U.S. FDA Commissioner says agency seeks fast review of COVID-19 products",75
2020-06-10,MRK,Healthcare,3,"Merck Announces That The Phase 3 KEYNOTE-361 Trial Evaluating KEYTRUDA As Monotherapy And In Combination With Chemotherapy In Patients With Advanced Or Metastatic Urothelial Carcinoma | Ex-Dividend Reminder: Merck, CONMED and Atrion | Potential COVID-19 vaccine from China shows promise in animal tests",43
2020-06-10,BA,Industrials,15,"Tuesday's Market Minute: Stocks Pause After S&P Turns Positive | Travel Stocks Lose Momentum In Pre-Market After Leading Yesterday's Sharp Rally | Shares of several industrial companies are trading lower as equities sell off following recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up. | Boeing Reports May Orders: Down 9 With 9 Orders, 18 Cancellations | Coronavirus Squeezes Boeing Hard, Deliveries Shrink To Four In May | Boeing Hopes to Complete Key 737 Max Test Flight in June | Boeing aims for key 737 MAX certification flight in late June - sources | Boeing aims to conduct key 737 MAX certification flight in late June - sources | Boeing supplier Spirit announces layoffs due to virus, 737 MAX impacts | China Express Air to buy 100 of COMAC's Chinese made planes | Dow Jones Sinks as Boeing's Rally Fizzles While Apple Reaches a New 52-Week High | Emirates airline redundancies continue for second day, sources say | Emirates to lay off more pilots, cabin crew on Wednesday, sources say | Passenger Airline Revenue Loss Estimate Continues to Grow | Why Boeing, Triumph Group, and Spirit AeroSystems Stocks All Dropped Sharply on Wednesday",210
2020-06-10,GE,Industrials,1,Why General Electric Stock Dropped 6% This Morning,8
2020-06-10,MMM,Industrials,2,"3M Sues Amazon Seller For Price Gouging Of Its N95 Masks During Coronavirus Pandemic | IRS Alerts Against Criminals Profiteering From Fake Coronavirus Treatments, Charities, Phishing, Other Financial Fraud",29
2020-06-10,UPS,Industrials,1,Shares of several industrial companies are trading lower as equities sell off following recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up.,39
2020-06-10,DOW,Materials,1,Shares of several basic material companies are trading lower as equities sell off following the recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up. NOTE: Investors are awaiting the FOMC meeting on Wednesday.,50
